left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
0	0	NA	0	-1	1	90	186
0	0	NA	0	-1	0	91	186
0	0	NA	0	-1	0	92	186
0	0	NA	0	-1	0	93	186
0	0	NA	0	-1	0	94	186
0	0	NA	0	-1	0	95	186
0	0	NA	0	-1	0	96	186
0	0	NA	0	-1	0	97	186
0	0	NA	0	-1	0	98	186
0	0	NA	0	-1	0	99	186
2	3	num.displays_07	2216.5	1	NA	1	187
4	5	avg.disc.length_00	3.75	1	NA	2	187
6	7	attention.level.author_04	0.00349	1	NA	3	187
8	9	avg.auths.per.disc_07	7.125	1	NA	4	187
10	11	num.authors.topic_04	9.5	1	NA	5	187
12	13	num.displays_07	3967	1	NA	6	187
14	15	avg.auths.per.disc_05	3.3484845	1	NA	7	187
16	17	number.total.disc_06	27	1	NA	8	187
18	19	num.displays_07	1663	1	NA	9	187
20	21	attention.level.author_06	0.001326	1	NA	10	187
0	0	NA	0	-1	0	11	187
22	23	number.total.disc_03	1.5	1	NA	12	187
24	25	avg.auths.per.disc_05	3.3095235	1	NA	13	187
0	0	NA	0	-1	1	14	187
26	27	num.displays_02	2226.5	1	NA	15	187
28	29	num.displays_02	1129.5	1	NA	16	187
0	0	NA	0	-1	1	17	187
30	31	num.displays_06	3089	1	NA	18	187
0	0	NA	0	-1	1	19	187
32	33	num.displays_03	1110.5	1	NA	20	187
34	35	num.authors.topic_06	10.5	1	NA	21	187
36	37	auth.increase_04	0.5	1	NA	22	187
38	39	num.displays_06	2192.5	1	NA	23	187
40	41	attention.level.contrib_05	0.0012115	1	NA	24	187
42	43	num.authors.topic_02	2.5	1	NA	25	187
0	0	NA	0	-1	1	26	187
44	45	num.displays_06	165082.5	1	NA	27	187
46	47	num.displays_01	1669	1	NA	28	187
48	49	attention.level.author_00	0.001093	1	NA	29	187
50	51	num.displays_04	2518.5	1	NA	30	187
0	0	NA	0	-1	1	31	187
52	53	num.displays_07	1127.5	1	NA	32	187
0	0	NA	0	-1	0	33	187
54	55	num.displays_03	1785.5	1	NA	34	187
0	0	NA	0	-1	0	35	187
56	57	contribution.sparseness_06	0.006719	1	NA	36	187
0	0	NA	0	-1	1	37	187
0	0	NA	0	-1	1	38	187
58	59	attention.level.author_02	0.0117825	1	NA	39	187
0	0	NA	0	-1	1	40	187
0	0	NA	0	-1	0	41	187
0	0	NA	0	-1	1	42	187
0	0	NA	0	-1	1	43	187
60	61	avg.disc.length_00	78.166668	1	NA	44	187
0	0	NA	0	-1	1	45	187
62	63	num.displays_02	424.5	1	NA	46	187
0	0	NA	0	-1	1	47	187
64	65	num.displays_03	1073	1	NA	48	187
0	0	NA	0	-1	1	49	187
66	67	number.total.disc_04	2.5	1	NA	50	187
0	0	NA	0	-1	1	51	187
68	69	num.displays_01	597.5	1	NA	52	187
0	0	NA	0	-1	0	53	187
70	71	num.displays_01	1347.5	1	NA	54	187
0	0	NA	0	-1	1	55	187
0	0	NA	0	-1	0	56	187
0	0	NA	0	-1	1	57	187
72	73	num.displays_07	3259	1	NA	58	187
0	0	NA	0	-1	1	59	187
74	75	attention.level.contrib_04	0.0076315	1	NA	60	187
0	0	NA	0	-1	1	61	187
76	77	avg.auths.per.disc_01	1.75	1	NA	62	187
78	79	attention.level.contrib_07	2.6e-05	1	NA	63	187
0	0	NA	0	-1	0	64	187
0	0	NA	0	-1	0	65	187
80	81	contribution.sparseness_07	0.0047195	1	NA	66	187
0	0	NA	0	-1	0	67	187
0	0	NA	0	-1	0	68	187
0	0	NA	0	-1	0	69	187
82	83	atomic.containers_00	37	1	NA	70	187
0	0	NA	0	-1	0	71	187
0	0	NA	0	-1	0	72	187
0	0	NA	0	-1	0	73	187
84	85	avg.disc.length_02	26.434211	1	NA	74	187
86	87	attention.level.author_07	0.0028975	1	NA	75	187
88	89	number.total.disc_07	1.5	1	NA	76	187
90	91	num.displays_03	63.5	1	NA	77	187
92	93	num.displays_05	1727.5	1	NA	78	187
94	95	contribution.sparseness_01	0.020239	1	NA	79	187
0	0	NA	0	-1	0	80	187
96	97	num.authors.topic_05	2.5	1	NA	81	187
98	99	num.displays_04	502	1	NA	82	187
0	0	NA	0	-1	0	83	187
0	0	NA	0	-1	1	84	187
0	0	NA	0	-1	1	85	187
0	0	NA	0	-1	0	86	187
0	0	NA	0	-1	1	87	187
0	0	NA	0	-1	0	88	187
0	0	NA	0	-1	0	89	187
0	0	NA	0	-1	0	90	187
0	0	NA	0	-1	0	91	187
0	0	NA	0	-1	0	92	187
0	0	NA	0	-1	1	93	187
0	0	NA	0	-1	0	94	187
0	0	NA	0	-1	0	95	187
0	0	NA	0	-1	0	96	187
0	0	NA	0	-1	0	97	187
0	0	NA	0	-1	0	98	187
0	0	NA	0	-1	0	99	187
2	3	number.total.disc_07	2.5	1	NA	1	188
4	5	num.displays_07	2005	1	NA	2	188
6	7	num.displays_03	1956	1	NA	3	188
8	9	num.authors.topic_00	0.5	1	NA	4	188
10	11	attention.level.author_04	0.0035865	1	NA	5	188
12	13	attention.level.contrib_01	0.0007255	1	NA	6	188
14	15	number.total.disc_00	2.5	1	NA	7	188
16	17	avg.disc.length_04	13.7083335	1	NA	8	188
18	19	avg.disc.length_02	100.5	1	NA	9	188
20	21	num.displays_07	3960	1	NA	10	188
0	0	NA	0	-1	1	11	188
22	23	num.displays_06	1444	1	NA	12	188
0	0	NA	0	-1	0	13	188
24	25	attention.level.contrib_00	0.001188	1	NA	14	188
26	27	avg.auths.per.disc_02	3.3964285	1	NA	15	188
28	29	num.displays_04	576.5	1	NA	16	188
30	31	num.authors.topic_06	2.5	1	NA	17	188
32	33	num.displays_03	731.5	1	NA	18	188
0	0	NA	0	-1	0	19	188
34	35	contribution.sparseness_07	0.008659	1	NA	20	188
36	37	num.new.disc_04	1.5	1	NA	21	188
0	0	NA	0	-1	0	22	188
0	0	NA	0	-1	0	23	188
38	39	num.authors.topic_07	10.5	1	NA	24	188
0	0	NA	0	-1	1	25	188
40	41	contribution.sparseness_03	0.003994	1	NA	26	188
42	43	num.authors.topic_00	17.5	1	NA	27	188
44	45	num.authors.topic_01	1.5	1	NA	28	188
46	47	attention.level.author_03	0.0037795	1	NA	29	188
48	49	num.displays_07	1303	1	NA	30	188
0	0	NA	0	-1	0	31	188
50	51	num.displays_07	1497.5	1	NA	32	188
52	53	contribution.sparseness_00	0.0035585	1	NA	33	188
54	55	num.new.disc_03	0.5	1	NA	34	188
0	0	NA	0	-1	1	35	188
0	0	NA	0	-1	1	36	188
0	0	NA	0	-1	0	37	188
0	0	NA	0	-1	0	38	188
0	0	NA	0	-1	1	39	188
0	0	NA	0	-1	1	40	188
0	0	NA	0	-1	1	41	188
56	57	number.total.disc_06	4.5	1	NA	42	188
58	59	atomic.containers_02	10.5	1	NA	43	188
60	61	num.displays_01	415.5	1	NA	44	188
0	0	NA	0	-1	0	45	188
62	63	num.displays_04	580	1	NA	46	188
0	0	NA	0	-1	0	47	188
0	0	NA	0	-1	0	48	188
0	0	NA	0	-1	0	49	188
64	65	contribution.sparseness_05	0.151923	1	NA	50	188
0	0	NA	0	-1	1	51	188
0	0	NA	0	-1	1	52	188
66	67	num.displays_03	736	1	NA	53	188
68	69	avg.auths.per.disc_07	4.5	1	NA	54	188
0	0	NA	0	-1	0	55	188
0	0	NA	0	-1	1	56	188
70	71	burstiness_06	0.440972	1	NA	57	188
0	0	NA	0	-1	0	58	188
72	73	attention.level.contrib_07	0.000445	1	NA	59	188
74	75	num.displays_00	249.5	1	NA	60	188
76	77	attention.level.contrib_03	0.000351	1	NA	61	188
0	0	NA	0	-1	1	62	188
78	79	atomic.containers_05	3.5	1	NA	63	188
80	81	num.displays_02	340.5	1	NA	64	188
0	0	NA	0	-1	0	65	188
0	0	NA	0	-1	1	66	188
82	83	num.authors.topic_04	28	1	NA	67	188
84	85	attention.level.contrib_00	0.0007645	1	NA	68	188
0	0	NA	0	-1	0	69	188
0	0	NA	0	-1	1	70	188
0	0	NA	0	-1	1	71	188
0	0	NA	0	-1	0	72	188
86	87	num.displays_06	165082.5	1	NA	73	188
0	0	NA	0	-1	0	74	188
88	89	num.authors.topic_07	0.5	1	NA	75	188
90	91	avg.auths.per.disc_06	0.5	1	NA	76	188
0	0	NA	0	-1	0	77	188
92	93	attention.level.contrib_06	0.002429	1	NA	78	188
0	0	NA	0	-1	0	79	188
0	0	NA	0	-1	0	80	188
94	95	atomic.containers_06	0.5	1	NA	81	188
96	97	auth.increase_00	3.5	1	NA	82	188
0	0	NA	0	-1	1	83	188
0	0	NA	0	-1	1	84	188
0	0	NA	0	-1	1	85	188
98	99	attention.level.contrib_04	0.004442	1	NA	86	188
0	0	NA	0	-1	1	87	188
0	0	NA	0	-1	0	88	188
0	0	NA	0	-1	0	89	188
0	0	NA	0	-1	0	90	188
0	0	NA	0	-1	0	91	188
0	0	NA	0	-1	0	92	188
0	0	NA	0	-1	0	93	188
0	0	NA	0	-1	0	94	188
0	0	NA	0	-1	0	95	188
0	0	NA	0	-1	0	96	188
0	0	NA	0	-1	0	97	188
0	0	NA	0	-1	1	98	188
0	0	NA	0	-1	1	99	188
2	3	num.displays_07	1756.5	1	NA	1	189
4	5	avg.disc.length_04	26.625	1	NA	2	189
6	7	num.displays_04	2575.5	1	NA	3	189
8	9	num.displays_01	834	1	NA	4	189
10	11	num.displays_07	1227	1	NA	5	189
12	13	num.displays_03	2395	1	NA	6	189
14	15	avg.auths.per.disc_02	3.0857145	1	NA	7	189
16	17	num.displays_07	1012.5	1	NA	8	189
18	19	avg.auths.per.disc_02	53.25	1	NA	9	189
20	21	num.new.disc_02	2.5	1	NA	10	189
0	0	NA	0	-1	0	11	189
22	23	burstiness_05	0.630682	1	NA	12	189
0	0	NA	0	-1	1	13	189
24	25	num.displays_03	6466.5	1	NA	14	189
26	27	attention.level.contrib_05	0.0014725	1	NA	15	189
28	29	num.displays_05	699	1	NA	16	189
30	31	contribution.sparseness_04	0.036725	1	NA	17	189
32	33	num.displays_01	835.5	1	NA	18	189
0	0	NA	0	-1	1	19	189
34	35	number.total.disc_03	2.5	1	NA	20	189
0	0	NA	0	-1	0	21	189
36	37	atomic.containers_00	38.5	1	NA	22	189
0	0	NA	0	-1	0	23	189
38	39	burstiness_03	0.1875	1	NA	24	189
0	0	NA	0	-1	0	25	189
40	41	contribution.sparseness_03	0.00887	1	NA	26	189
42	43	avg.auths.per.disc_04	2.55	1	NA	27	189
44	45	attention.level.contrib_00	0.0014725	1	NA	28	189
46	47	avg.disc.length_03	40	1	NA	29	189
0	0	NA	0	-1	0	30	189
0	0	NA	0	-1	0	31	189
0	0	NA	0	-1	1	32	189
48	49	attention.level.author_01	0.0026805	1	NA	33	189
0	0	NA	0	-1	0	34	189
0	0	NA	0	-1	0	35	189
50	51	num.displays_00	2498.5	1	NA	36	189
0	0	NA	0	-1	0	37	189
0	0	NA	0	-1	1	38	189
0	0	NA	0	-1	0	39	189
52	53	burstiness_02	0.0833335	1	NA	40	189
0	0	NA	0	-1	1	41	189
0	0	NA	0	-1	1	42	189
54	55	avg.auths.per.disc_00	27.5952385	1	NA	43	189
56	57	auth.increase_00	3.5	1	NA	44	189
0	0	NA	0	-1	0	45	189
0	0	NA	0	-1	0	46	189
0	0	NA	0	-1	0	47	189
58	59	contribution.sparseness_02	0.050862	1	NA	48	189
0	0	NA	0	-1	0	49	189
60	61	burstiness_00	0.55	1	NA	50	189
0	0	NA	0	-1	1	51	189
0	0	NA	0	-1	1	52	189
0	0	NA	0	-1	0	53	189
62	63	num.displays_02	109598.5	1	NA	54	189
0	0	NA	0	-1	0	55	189
64	65	attention.level.author_01	0.000456	1	NA	56	189
0	0	NA	0	-1	0	57	189
66	67	avg.disc.length_04	25.166667	1	NA	58	189
0	0	NA	0	-1	0	59	189
68	69	num.authors.topic_01	1.5	1	NA	60	189
0	0	NA	0	-1	1	61	189
70	71	atomic.containers_04	1.5	1	NA	62	189
0	0	NA	0	-1	1	63	189
72	73	num.new.disc_04	0.5	1	NA	64	189
74	75	num.displays_00	682	1	NA	65	189
76	77	avg.disc.length_01	0.5	1	NA	66	189
0	0	NA	0	-1	1	67	189
78	79	num.authors.topic_05	5.5	1	NA	68	189
0	0	NA	0	-1	0	69	189
0	0	NA	0	-1	0	70	189
80	81	atomic.containers_05	37.5	1	NA	71	189
82	83	num.displays_00	73.5	1	NA	72	189
84	85	number.total.disc_06	1.5	1	NA	73	189
86	87	num.authors.topic_07	0.5	1	NA	74	189
0	0	NA	0	-1	0	75	189
88	89	attention.level.contrib_05	0.001877	1	NA	76	189
0	0	NA	0	-1	0	77	189
0	0	NA	0	-1	1	78	189
0	0	NA	0	-1	0	79	189
0	0	NA	0	-1	1	80	189
90	91	attention.level.contrib_04	0.0064145	1	NA	81	189
0	0	NA	0	-1	0	82	189
92	93	avg.auths.per.disc_07	1.357143	1	NA	83	189
0	0	NA	0	-1	0	84	189
0	0	NA	0	-1	0	85	189
0	0	NA	0	-1	0	86	189
0	0	NA	0	-1	0	87	189
94	95	contribution.sparseness_05	0.0327955	1	NA	88	189
0	0	NA	0	-1	1	89	189
96	97	num.authors.topic_04	8.5	1	NA	90	189
98	99	num.displays_06	160964.5	1	NA	91	189
0	0	NA	0	-1	0	92	189
0	0	NA	0	-1	0	93	189
0	0	NA	0	-1	0	94	189
0	0	NA	0	-1	0	95	189
0	0	NA	0	-1	1	96	189
0	0	NA	0	-1	1	97	189
0	0	NA	0	-1	1	98	189
0	0	NA	0	-1	0	99	189
2	3	attention.level.author_01	0.0019595	1	NA	1	190
4	5	num.displays_05	1668	1	NA	2	190
6	7	attention.level.author_04	0.0024845	1	NA	3	190
8	9	attention.level.contrib_07	0.000148	1	NA	4	190
10	11	num.displays_06	4170.5	1	NA	5	190
12	13	num.displays_06	1581.5	1	NA	6	190
14	15	num.displays_07	1769.5	1	NA	7	190
16	17	num.displays_00	1348.5	1	NA	8	190
18	19	atomic.containers_04	6.5	1	NA	9	190
20	21	num.displays_03	4708.5	1	NA	10	190
22	23	num.displays_03	14198	1	NA	11	190
24	25	num.displays_00	994.5	1	NA	12	190
26	27	atomic.containers_02	15.5	1	NA	13	190
0	0	NA	0	-1	0	14	190
28	29	attention.level.author_00	0.0105135	1	NA	15	190
30	31	num.displays_07	1818.5	1	NA	16	190
0	0	NA	0	-1	0	17	190
32	33	num.displays_01	1042	1	NA	18	190
34	35	contribution.sparseness_05	0.010891	1	NA	19	190
36	37	atomic.containers_00	4.5	1	NA	20	190
0	0	NA	0	-1	0	21	190
38	39	num.displays_07	3267	1	NA	22	190
0	0	NA	0	-1	0	23	190
0	0	NA	0	-1	0	24	190
0	0	NA	0	-1	0	25	190
40	41	atomic.containers_00	6.5	1	NA	26	190
0	0	NA	0	-1	0	27	190
42	43	atomic.containers_03	114.5	1	NA	28	190
44	45	avg.auths.per.disc_05	3.057566	1	NA	29	190
46	47	num.displays_06	704.5	1	NA	30	190
0	0	NA	0	-1	0	31	190
48	49	avg.auths.per.disc_07	48	1	NA	32	190
0	0	NA	0	-1	0	33	190
0	0	NA	0	-1	0	34	190
0	0	NA	0	-1	0	35	190
50	51	attention.level.author_04	0.0005355	1	NA	36	190
52	53	num.displays_00	2796.5	1	NA	37	190
0	0	NA	0	-1	0	38	190
54	55	attention.level.contrib_05	0.004877	1	NA	39	190
0	0	NA	0	-1	1	40	190
0	0	NA	0	-1	1	41	190
56	57	num.displays_03	3592	1	NA	42	190
0	0	NA	0	-1	1	43	190
0	0	NA	0	-1	0	44	190
58	59	num.displays_06	165458.5	1	NA	45	190
60	61	avg.auths.per.disc_03	44.75	1	NA	46	190
62	63	num.displays_02	318.5	1	NA	47	190
64	65	attention.level.author_05	0.005909	1	NA	48	190
0	0	NA	0	-1	0	49	190
0	0	NA	0	-1	0	50	190
0	0	NA	0	-1	1	51	190
66	67	attention.level.author_02	0.0037545	1	NA	52	190
0	0	NA	0	-1	1	53	190
68	69	burstiness_06	0.7083335	1	NA	54	190
0	0	NA	0	-1	0	55	190
0	0	NA	0	-1	1	56	190
70	71	num.authors.topic_01	12.5	1	NA	57	190
72	73	contribution.sparseness_00	0.023686	1	NA	58	190
0	0	NA	0	-1	1	59	190
74	75	avg.auths.per.disc_07	4.5	1	NA	60	190
0	0	NA	0	-1	0	61	190
0	0	NA	0	-1	1	62	190
76	77	num.displays_06	709.5	1	NA	63	190
78	79	attention.level.author_00	0.0003565	1	NA	64	190
0	0	NA	0	-1	1	65	190
80	81	avg.auths.per.disc_06	10.75	1	NA	66	190
0	0	NA	0	-1	1	67	190
0	0	NA	0	-1	1	68	190
0	0	NA	0	-1	0	69	190
82	83	avg.disc.length_00	58.7380945	1	NA	70	190
0	0	NA	0	-1	1	71	190
84	85	attention.level.contrib_00	0.008079	1	NA	72	190
0	0	NA	0	-1	1	73	190
86	87	attention.level.contrib_06	1.55e-05	1	NA	74	190
0	0	NA	0	-1	0	75	190
0	0	NA	0	-1	0	76	190
88	89	num.displays_06	1034	1	NA	77	190
90	91	num.displays_04	838	1	NA	78	190
92	93	num.displays_04	320.5	1	NA	79	190
0	0	NA	0	-1	0	80	190
0	0	NA	0	-1	0	81	190
94	95	avg.disc.length_03	88.125	1	NA	82	190
0	0	NA	0	-1	1	83	190
0	0	NA	0	-1	1	84	190
96	97	attention.level.author_01	0.014076	1	NA	85	190
98	99	attention.level.author_01	0.000779	1	NA	86	190
0	0	NA	0	-1	0	87	190
0	0	NA	0	-1	0	88	190
0	0	NA	0	-1	0	89	190
0	0	NA	0	-1	0	90	190
0	0	NA	0	-1	0	91	190
0	0	NA	0	-1	0	92	190
0	0	NA	0	-1	0	93	190
0	0	NA	0	-1	1	94	190
0	0	NA	0	-1	0	95	190
0	0	NA	0	-1	1	96	190
0	0	NA	0	-1	1	97	190
0	0	NA	0	-1	0	98	190
0	0	NA	0	-1	0	99	190
2	3	attention.level.author_04	0.0017995	1	NA	1	191
4	5	num.displays_03	1688.5	1	NA	2	191
6	7	attention.level.contrib_00	0.0010055	1	NA	3	191
8	9	num.displays_05	983	1	NA	4	191
10	11	num.displays_06	1755.5	1	NA	5	191
12	13	attention.level.author_06	0.003304	1	NA	6	191
14	15	num.displays_07	2334	1	NA	7	191
16	17	num.displays_00	1362.5	1	NA	8	191
18	19	num.displays_01	1276	1	NA	9	191
0	0	NA	0	-1	0	10	191
20	21	burstiness_06	0.8375	1	NA	11	191
22	23	attention.level.contrib_02	0.0002945	1	NA	12	191
24	25	num.displays_00	1622.5	1	NA	13	191
0	0	NA	0	-1	0	14	191
26	27	attention.level.author_00	0.002583	1	NA	15	191
28	29	avg.auths.per.disc_07	25.75	1	NA	16	191
0	0	NA	0	-1	1	17	191
30	31	burstiness_02	0.1	1	NA	18	191
32	33	num.authors.topic_07	5.5	1	NA	19	191
34	35	num.displays_06	3015	1	NA	20	191
0	0	NA	0	-1	0	21	191
36	37	num.displays_05	2174	1	NA	22	191
38	39	avg.disc.length_07	33.214285	1	NA	23	191
0	0	NA	0	-1	0	24	191
0	0	NA	0	-1	1	25	191
0	0	NA	0	-1	0	26	191
40	41	num.displays_06	168656.5	1	NA	27	191
42	43	num.displays_07	991.5	1	NA	28	191
0	0	NA	0	-1	0	29	191
44	45	avg.disc.length_03	135	1	NA	30	191
0	0	NA	0	-1	0	31	191
0	0	NA	0	-1	0	32	191
0	0	NA	0	-1	1	33	191
46	47	number.total.disc_07	4.5	1	NA	34	191
48	49	contribution.sparseness_07	0.011424	1	NA	35	191
50	51	num.displays_03	696.5	1	NA	36	191
0	0	NA	0	-1	1	37	191
0	0	NA	0	-1	0	38	191
0	0	NA	0	-1	1	39	191
52	53	avg.auths.per.disc_02	3.0857145	1	NA	40	191
0	0	NA	0	-1	0	41	191
54	55	num.displays_07	499.5	1	NA	42	191
56	57	contribution.sparseness_03	0.0183625	1	NA	43	191
58	59	attention.level.author_06	0.000874	1	NA	44	191
0	0	NA	0	-1	1	45	191
0	0	NA	0	-1	0	46	191
0	0	NA	0	-1	1	47	191
60	61	attention.level.author_01	0.002484	1	NA	48	191
0	0	NA	0	-1	1	49	191
0	0	NA	0	-1	0	50	191
0	0	NA	0	-1	0	51	191
0	0	NA	0	-1	1	52	191
62	63	number.total.disc_01	16.5	1	NA	53	191
64	65	avg.auths.per.disc_01	1.75	1	NA	54	191
66	67	num.displays_06	71.5	1	NA	55	191
68	69	num.displays_03	434.5	1	NA	56	191
0	0	NA	0	-1	0	57	191
70	71	num.authors.topic_01	9	1	NA	58	191
0	0	NA	0	-1	0	59	191
72	73	num.displays_04	12500.5	1	NA	60	191
0	0	NA	0	-1	1	61	191
74	75	atomic.containers_05	48.5	1	NA	62	191
76	77	contribution.sparseness_06	0.0023615	1	NA	63	191
78	79	num.new.disc_07	0.5	1	NA	64	191
80	81	num.displays_07	180	1	NA	65	191
0	0	NA	0	-1	1	66	191
82	83	number.total.disc_00	2.5	1	NA	67	191
0	0	NA	0	-1	0	68	191
84	85	auth.increase_01	8	1	NA	69	191
86	87	num.authors.topic_01	1.5	1	NA	70	191
0	0	NA	0	-1	1	71	191
0	0	NA	0	-1	1	72	191
0	0	NA	0	-1	0	73	191
88	89	auth.increase_03	17	1	NA	74	191
90	91	attention.level.contrib_01	0.000719	1	NA	75	191
0	0	NA	0	-1	0	76	191
0	0	NA	0	-1	1	77	191
0	0	NA	0	-1	0	78	191
92	93	avg.auths.per.disc_07	1.25	1	NA	79	191
0	0	NA	0	-1	0	80	191
0	0	NA	0	-1	0	81	191
94	95	avg.auths.per.disc_06	7.5	1	NA	82	191
0	0	NA	0	-1	0	83	191
0	0	NA	0	-1	0	84	191
0	0	NA	0	-1	1	85	191
0	0	NA	0	-1	0	86	191
0	0	NA	0	-1	0	87	191
96	97	contribution.sparseness_03	0.044054	1	NA	88	191
0	0	NA	0	-1	0	89	191
0	0	NA	0	-1	0	90	191
98	99	atomic.containers_05	78.5	1	NA	91	191
0	0	NA	0	-1	0	92	191
0	0	NA	0	-1	0	93	191
0	0	NA	0	-1	0	94	191
0	0	NA	0	-1	0	95	191
0	0	NA	0	-1	1	96	191
0	0	NA	0	-1	0	97	191
0	0	NA	0	-1	1	98	191
0	0	NA	0	-1	1	99	191
2	3	num.displays_01	1559	1	NA	1	192
4	5	attention.level.author_07	0.0052345	1	NA	2	192
6	7	attention.level.contrib_01	0.0046905	1	NA	3	192
8	9	attention.level.contrib_06	0.0001605	1	NA	4	192
0	0	NA	0	-1	0	5	192
10	11	attention.level.author_04	0.003709	1	NA	6	192
12	13	num.authors.topic_04	5.5	1	NA	7	192
14	15	num.displays_05	1713.5	1	NA	8	192
16	17	atomic.containers_03	33	1	NA	9	192
18	19	num.displays_07	3257.5	1	NA	10	192
20	21	atomic.containers_04	35.5	1	NA	11	192
0	0	NA	0	-1	1	12	192
22	23	avg.auths.per.disc_07	1	1	NA	13	192
24	25	num.authors.topic_07	0.5	1	NA	14	192
0	0	NA	0	-1	0	15	192
26	27	num.authors.topic_00	20.5	1	NA	16	192
0	0	NA	0	-1	0	17	192
28	29	contribution.sparseness_02	0.0030395	1	NA	18	192
30	31	atomic.containers_03	31.5	1	NA	19	192
32	33	auth.increase_04	1.5	1	NA	20	192
34	35	num.displays_02	2224	1	NA	21	192
0	0	NA	0	-1	0	22	192
36	37	attention.level.author_05	0.0079985	1	NA	23	192
38	39	attention.level.author_00	0.000896	1	NA	24	192
40	41	attention.level.author_03	0.0066085	1	NA	25	192
42	43	num.displays_07	1342.5	1	NA	26	192
0	0	NA	0	-1	0	27	192
44	45	num.displays_00	1857.5	1	NA	28	192
46	47	avg.disc.length_03	0.5	1	NA	29	192
48	49	avg.disc.length_00	57.5	1	NA	30	192
0	0	NA	0	-1	0	31	192
0	0	NA	0	-1	1	32	192
0	0	NA	0	-1	1	33	192
0	0	NA	0	-1	0	34	192
50	51	num.displays_00	18036	1	NA	35	192
0	0	NA	0	-1	1	36	192
52	53	avg.disc.length_01	100.75	1	NA	37	192
54	55	atomic.containers_03	1.5	1	NA	38	192
0	0	NA	0	-1	0	39	192
56	57	num.displays_03	740	1	NA	40	192
0	0	NA	0	-1	0	41	192
58	59	contribution.sparseness_00	0.0080975	1	NA	42	192
60	61	number.total.disc_01	0.5	1	NA	43	192
0	0	NA	0	-1	1	44	192
0	0	NA	0	-1	1	45	192
0	0	NA	0	-1	0	46	192
62	63	num.authors.topic_00	15.5	1	NA	47	192
64	65	auth.increase_02	5.5	1	NA	48	192
0	0	NA	0	-1	1	49	192
66	67	atomic.containers_01	27.5	1	NA	50	192
0	0	NA	0	-1	0	51	192
68	69	contribution.sparseness_07	0.0269815	1	NA	52	192
0	0	NA	0	-1	0	53	192
70	71	num.displays_07	991	1	NA	54	192
72	73	burstiness_05	0.25	1	NA	55	192
74	75	attention.level.contrib_00	0.001533	1	NA	56	192
0	0	NA	0	-1	0	57	192
76	77	contribution.sparseness_06	0.0122705	1	NA	58	192
78	79	num.authors.topic_07	5.5	1	NA	59	192
0	0	NA	0	-1	0	60	192
0	0	NA	0	-1	0	61	192
0	0	NA	0	-1	0	62	192
0	0	NA	0	-1	1	63	192
80	81	attention.level.contrib_05	0.001294	1	NA	64	192
0	0	NA	0	-1	1	65	192
0	0	NA	0	-1	1	66	192
0	0	NA	0	-1	1	67	192
82	83	auth.increase_06	44	1	NA	68	192
0	0	NA	0	-1	1	69	192
84	85	atomic.containers_01	1.5	1	NA	70	192
0	0	NA	0	-1	0	71	192
86	87	num.displays_00	436	1	NA	72	192
0	0	NA	0	-1	0	73	192
88	89	auth.increase_07	0.5	1	NA	74	192
0	0	NA	0	-1	0	75	192
0	0	NA	0	-1	0	76	192
90	91	number.total.disc_07	2.5	1	NA	77	192
92	93	attention.level.contrib_06	0.000163	1	NA	78	192
0	0	NA	0	-1	0	79	192
94	95	num.displays_03	3939.5	1	NA	80	192
0	0	NA	0	-1	1	81	192
96	97	num.displays_05	3916	1	NA	82	192
0	0	NA	0	-1	1	83	192
98	99	num.displays_05	51.5	1	NA	84	192
0	0	NA	0	-1	0	85	192
0	0	NA	0	-1	0	86	192
0	0	NA	0	-1	0	87	192
0	0	NA	0	-1	0	88	192
0	0	NA	0	-1	0	89	192
0	0	NA	0	-1	0	90	192
0	0	NA	0	-1	0	91	192
0	0	NA	0	-1	1	92	192
0	0	NA	0	-1	0	93	192
0	0	NA	0	-1	1	94	192
0	0	NA	0	-1	1	95	192
0	0	NA	0	-1	0	96	192
0	0	NA	0	-1	1	97	192
0	0	NA	0	-1	0	98	192
0	0	NA	0	-1	0	99	192
2	3	num.displays_00	1670.5	1	NA	1	193
4	5	num.displays_02	1058	1	NA	2	193
6	7	number.total.disc_04	4.5	1	NA	3	193
8	9	attention.level.author_01	0.0013065	1	NA	4	193
10	11	atomic.containers_07	86.5	1	NA	5	193
12	13	avg.auths.per.disc_06	8.1666665	1	NA	6	193
14	15	attention.level.author_00	0.0105105	1	NA	7	193
16	17	num.displays_05	1651	1	NA	8	193
18	19	attention.level.contrib_04	0.0053275	1	NA	9	193
20	21	num.displays_03	1811.5	1	NA	10	193
0	0	NA	0	-1	1	11	193
22	23	num.displays_01	1969.5	1	NA	12	193
24	25	num.displays_06	3017	1	NA	13	193
26	27	contribution.sparseness_03	0.0093245	1	NA	14	193
28	29	attention.level.author_05	0.011148	1	NA	15	193
30	31	auth.increase_00	3.5	1	NA	16	193
0	0	NA	0	-1	0	17	193
32	33	attention.level.author_07	0.014451	1	NA	18	193
0	0	NA	0	-1	1	19	193
34	35	contribution.sparseness_00	0.18	1	NA	20	193
0	0	NA	0	-1	0	21	193
0	0	NA	0	-1	0	22	193
36	37	avg.auths.per.disc_05	3.3095235	1	NA	23	193
0	0	NA	0	-1	1	24	193
38	39	avg.disc.length_02	22.3571425	1	NA	25	193
